user,text,date,emotion,sentiment,Negative,Categoria
@CarlosNovs,"El momento más feliz de la vida de un hombre es cuando está tirado en el campo de batalla, después de haberlo dado todo, exhausto, ya no le queda más... exhausto pero ¡Victorioso!","Jan 6, 2024 · 12:25 AM UTC",successful,,,
@OlayaOlaya15,6 enero es dia de los reyes mago.estoy pidiendo de corazon que kim taehyung 💜  salga victorioso en su sm.salud para mi y mi familia.pero sobre tod que DIOS  castgue todas las infamias que cometen con kim taehyung 💜,"Jan 5, 2024 · 8:35 PM UTC",successful,,,
@_Spaceboy_666,"La vida es una constante guerra en la cual, o salgo victorioso o muero con la frente en alto.  Dejen de llorar y muevan el orto que nadie les va a regalar nada y la vida no es como los cuentos de hadas, niñes Disney sobran.","Jan 5, 2024 · 8:07 PM UTC",successful,,,
@PauloCaceres18,"Bueno… pensaba salir victorioso de mi viajeee, pero me enfermé 😞","Jan 5, 2024 · 3:35 PM UTC",successful,,,
@LauraAranguibe2,"Hola buenos días, siempre somos y seremos invencibles, fuerte como el acero y poder enfrentar toda debilidad que venga para salir victorioso. Por nuestra Venezuela grande y prospera con nuestro presidente Nicolás Maduro y su tren ejecutivo. Victoria ✌️🙏👍🇻🇪❤️🏳️‍🌈","Jan 5, 2024 · 3:01 PM UTC",successful,,,
@jjcolsa,"Señor, cada día llega a mi vida con nuevos retos y para salir victorioso en cada jornada necesito contar con tu hermosa presencia en mi vida. Te suplico, amado Dios, que visites y habites en nuestra casa, pues tu presencia ilumina y dirige nuestras vidas.","Jan 5, 2024 · 2:13 PM UTC",successful,,,
@alterlego502,"Ojo hermanos Nicaragüenses hay muchos corruptos de Guatemala llegando a su país en avionetas con pacas de efectivo. Ese dinero es del pueblo de Guatemala, mejor a que se lo gocen los corruptos, mejor repartirlo entre el pueblo.","Jan 6, 2024 · 3:23 AM UTC",successful,,,
@yadiparraguirre,Me ha ocurrido como dos veces que pago un UBER en efectivo y me llega al correo que no pagué completo cuando sí lo hice. ¿Esto es recurrente? Me parece que está siendo una práctica de viveza.   @Uber_Support @Uber @Uber_Peru @IndecopiOficial,"Jan 6, 2024 · 3:22 AM UTC",successful,,,
@Jolmanpalacio,Pero más decadente son los conductores de bus al no tener un malparido efectivo para dar cambio,"Jan 6, 2024 · 3:19 AM UTC",successful,,,
@rafatoloza,"Funcionó ser plaga lgm, era más sencillo y efectivo, sin importar que","Jan 6, 2024 · 3:17 AM UTC",successful,,,
@BrianEnrique90,Admito que un momento muy veneco de mi parte aquí en usa fue cuando iba a cualquier lugar a comprar algo en efectivo y me dan vuelto en billetes de 5 o de 1 o en monedas (pasaba al asombro),"Jan 6, 2024 · 3:14 AM UTC",successful,,,
@apmarco15,Tengo efectivo en Puerto Ordaz y necesito cambiar por zelle. Si alguien sabe lo agradecería full 🤞🏼#Pzo,"Jan 6, 2024 · 3:12 AM UTC",successful,,,
@EmaKCampos,"Encima hace poco me enteré que dejaron de existir las transferencias en efectivo del prosegur ahora es todo digital, ya no te permiten ni soñar en este pais","Jan 6, 2024 · 3:11 AM UTC",successful,,,
@noohorac,"Excelente eslogan, “escuchar para progresar” del partido de la U, si eso se hace efectivo, esto cambia, empezando por La Guajira, pero resulta que no, no escuchan sino a sus amigos digo, familiares, no de otra manera se entiende el atraso tan grande en que nos hallamos. Hilo…","Jan 6, 2024 · 3:09 AM UTC",successful,,,
@aisman6,"El chespi de la esquina de casa se actualizó   Me pidió 2 mil y le dije que no se usa más efectivo, solo transferencia y me dice ah no hay problema, TIENE BILLETERA ELECTRÓNICA EL HDP. Y bueno, le pase entonces 2000 por QR al chespi, porque a cambio de ese 2 mil tengo protección","Jan 6, 2024 · 3:03 AM UTC",successful,,,
@pjaime21,"Hace 3 días fui a @foodkartvzla y realice mi pago en efectivo quedaron en hacerme el vuelto por pago móvil al final de la noche, acepté. Han pasado 3 días y les escribo me piden que hable con una persona, luego con otra etc.","Jan 6, 2024 · 3:02 AM UTC",successful,,,
@MuOntiveros,"Triunfar en la vida no es fácil Y menos cuando se es prieto Si has triunfado siendo wero, no tienes tanto mérito Ser prieto y triunfador, no cualquiera Es todo el X antes tweeter","Jan 5, 2024 · 8:04 PM UTC",successful,,,
@gilmarvaldes,"Asquerosamente pauteada la nota sobre Milito en #datasportsxtntsports hasta Metieron a Pellegrini y Guardiola. Lo muestran como un técnico apetecido por varios equipos y un triunfador, cuando se sabe que no le ha ganado a nadie.  Periodistas come pan","Jan 4, 2024 · 9:26 PM UTC",successful,,,
@Franciss897,"Conoce a tu enemigo y conócete a ti mismo, y saldrás triunfador en mil batallas","Jan 4, 2024 · 5:46 PM UTC",successful,,,
@RCorindon,Risto Mejide es tan sOlo un pobre hombre con ínfulas baratarias de hortera triunfador sin ínsulas imaginadas.,"Jan 4, 2024 · 8:39 AM UTC",successful,,,
@U_H_Cto,"""Todo triunfador, fue un fracasado que nunca se dió por vencido""  🖤🔱 -Churchil-","Jan 4, 2024 · 6:15 AM UTC",successful,,,
@AntonioGiovan13,Un amigo de mi hijo mayor nos visitó. Reside en EU. Me recordó el Títere en forma de árbol que tuvimos en el Teatro. Para él en ese momento fue una gran Novedad. Una grata visita de un triunfador Allende de los Mares. 💥,"Jan 4, 2024 · 3:39 AM UTC",successful,,,
@thecntichrist,"Maeve, tu hermano era un triunfador en Hogwarts.","Jan 3, 2024 · 11:26 AM UTC",successful,,,
@elyoztv,31 de dic: Gracias por todos mis triunfos 1 de enero: Hoy renace un triunfador 2 de enero: La vida no vale nada,"Jan 2, 2024 · 5:24 PM UTC",successful,,,
@thederbyday,El Pueblo ha hablado. El Pueblo es sabio.  • Triunfador 2023: Oscar Anaya (@OscarAn10669190).  • Revelación 2023: Denisa Sikorova (@DenisaSikorov4).  • Caballo del Año 2023: Sophie’s Watch (@OscarAn10669190).,"Jan 2, 2024 · 2:36 PM UTC",successful,,,
@duummie,Muchospinches buenos propósitos de año nuevo incluida prosperidad...  Wey no mames no eres capaz de llegar temprano a tu trabajo el primer día laboral del año y quieres ser prospero y todo un triunfador!?!  Jajaj mejor chinga tu madre ...,"Jan 2, 2024 · 2:12 PM UTC",successful,,,
@RAFAELG55637305,Eh me estoy elevando solo porque me dio un cumplido de mis pestañas,"Jan 6, 2024 · 3:31 AM UTC",successful,,,
@marquez_nandito,Don Ramón era más cumplido en los pagos que el guerrillero punto. Fuera Petro!!,"Jan 6, 2024 · 3:31 AM UTC",successful,,,
@maiimartiinez_,"todavía tengo muchas fantasías para cumplir con juntos, y más vale q la más grande no la hayas cumplido con otra pq ahí si q te asesino","Jan 6, 2024 · 3:28 AM UTC",successful,,,
@mavc_95,"Acabo de cerrar una fiesta de +45 y, de fondo, suena Luis Miguel.   Objetivo cumplido. Logró poner a tono a gente que me saca 20 tacos de experiencia vital.","Jan 6, 2024 · 3:28 AM UTC",successful,,,
@AchavezH,“Eres un árbol de navidad” y ese es el mejor cumplido que me han hecho,"Jan 6, 2024 · 3:22 AM UTC",successful,,,
@Chelvil12,Te gusto tanto su cumplido que parece queteamomoraste de nuevo,"Jan 6, 2024 · 3:12 AM UTC",successful,,,
@ArdilaLya,"Objetivo cumplido, vamos por másssss","Jan 6, 2024 · 3:10 AM UTC",successful,,,
@Marina_piscis20,La reina maga ha cumplido este año 👑,"Jan 6, 2024 · 3:09 AM UTC",successful,,,
@Eraunipd,"Me acaban de hacer el mejor cumplido de mi vida, me dijeron que al mirarme veían a mi abuelo... ❤️‍🩹","Jan 6, 2024 · 3:07 AM UTC",successful,,,
@moonyage,duolingo esta perro conmigo porque no he cumplido mis 30 min de clase JAJAJAJAAJJAAJSJAJAJA,"Jan 6, 2024 · 3:07 AM UTC",successful,,,
@bandy_am,Se siente extraño pero satisfactorio estar fuera de mi zona de confort ✨,"Jan 6, 2024 · 3:26 AM UTC",successful,,,
@anyehayes,El fresquito que me da cuando reviso mis destacadas en IG y lo veo llenito de viajes.  Es tan satisfactorio para mi. 🥹,"Jan 6, 2024 · 3:16 AM UTC",successful,,,
@_FerZam,"Mucha paz en mi vida. Aunque llegar a este punto no fue nada fácil, pero lograrlo es lo más satisfactorio. Ando como muy optimista, sin darle importancia a cosas que antes me rompían la cabeza. Ay no, ya soy otra.","Jan 6, 2024 · 3:10 AM UTC",successful,,,
@snoozekv,Momento más satisfactorio de la casa de papel: la muerte de Arturo,"Jan 6, 2024 · 3:10 AM UTC",successful,,,
@araguzmar,No hay nada más satisfactorio que manejar el Sentra de mi papá🥰,"Jan 6, 2024 · 3:09 AM UTC",successful,,,
@SegundaCuerda,"Una buena triple amenaza es un bien escaso pero mega satisfactorio, excelente evento estelar de SD cómo hace un rato ya no había","Jan 6, 2024 · 3:06 AM UTC",successful,,,
@Pulpito_1,Nada mas satisfactorio que darse cuenta de todo lo que has logrado,"Jan 6, 2024 · 3:05 AM UTC",successful,,,
@_tigrediaz,Como se siente tan satisfactorio comenzar un proyecto y que todo salga como lo pensabas.,"Jan 6, 2024 · 2:58 AM UTC",successful,,,
@MoralesMori,Siempre es satisfactorio ver cuando #AustinReaves va  de Titular en los partidos! #LakeShow,"Jan 6, 2024 · 2:42 AM UTC",successful,,,
@mintmoccachino,"""trato de encontrarle lo satisfactorio"" -Fabi 2024","Jan 6, 2024 · 2:32 AM UTC",successful,,,
@GadreelSh,"Tengo una compañera de viaje que cuando menos me lo espero aparece, me rompe el sueño, la calma y me hace estar despierto de madrugada hasta que le da la gana de irse. Al menos en esta hora y medio he sido productivo, algo bueno tenía que tener.","Jan 6, 2024 · 3:30 AM UTC",successful,,,
@meeeelpita,"Que primera semana de enero taaaan pesada, solo espero que mi año sea igual de productivo como esta semana🤞🏻","Jan 6, 2024 · 3:24 AM UTC",successful,,,
@Tania_mabi,"deseo volver a sentir que tuve un día productivo, pero me autosaboteo","Jan 6, 2024 · 3:23 AM UTC",successful,,,
@SalmistaFrank,"Si vas a ver a Dios prosperarte en medio de la dificultad, tienes que mantenerte productivo. Sigue usando tus dones, sigue esforzándote, sigue siendo bueno con la gente. No dejes tus sueños en espera.","Jan 6, 2024 · 3:20 AM UTC",successful,,,
@withoutyousad,Hoy fue un día re productivo,"Jan 6, 2024 · 3:17 AM UTC",successful,,,
@ownerofyg,"odio las vacaciones porque me aburro y quiero estar haciendo algo productivo (q mierda queria((??) pero cuando vuelvo a mi rutina esclava de la facultad y la pala me dan terribles ganas de matarme quien te entiende (nadie, dormite ya fue)","Jan 6, 2024 · 3:13 AM UTC",successful,,,
@Arialexandertv,"Ustedes tienen demasiado tiempo libre como para indagar quien preñó a quien, hagan algo productivo por sus vidas 😵‍💫","Jan 6, 2024 · 2:57 AM UTC",successful,,,
@NZadiel,"Jajajaja como cosa rara después de un día productivo, un gasto inesperado !!! Pero bueno se aprendió algo nuevo hoy 😮‍💨😓","Jan 6, 2024 · 2:52 AM UTC",successful,,,
@PadillaDulce_,"Fue un día muy largo y productivo, me parece un planazo darme un baño y acostarme a ver la nueva serie de Harlan Coben.","Jan 6, 2024 · 2:52 AM UTC",successful,,,
@JessBazzani_,"Que día productivo lcdll, trabaje, encontré salón para mis clases, arme dos coreos, me hice una amiga nueva y ENCIMA luquitas vuelve esta noche de su viaje. Yofe? lizzzzz","Jan 6, 2024 · 2:39 AM UTC",successful,,,
@yeyaraf,Que deseo para 2024 un país próspero q le de oportunidades a mis hijos donde puedan vivir trabajar y soñar con una Venezuela hermosa,"Jan 6, 2024 · 2:53 AM UTC",successful,,,
@FercitaProspero,Entre en el body talla XS que me regaló E,"Jan 6, 2024 · 2:41 AM UTC",successful,,,
@JurgenKlaric,"El día en que te preocupes por ser mente rica, el dinero va a empezar a llegar por todos lados y te vas a dar cuenta de que lo más importantes es ser próspero, ser millonario en todo. Y te digo una cosa: ser millonario en dinero no es difícil. El reto es ser millonario de corazón","Jan 6, 2024 · 1:43 AM UTC",successful,,,
@kinhrt,"Muy feliz y próspero 2024, estimados @LauraBruges @laslolouss @YusebYong  y @FranciscoBurgoa .  Cómo puedo conocer la lista de ""asesores"" de la nueva ministra de la SCJN, Lenia?  Les saludo atentamente.","Jan 6, 2024 · 1:33 AM UTC",successful,,,
@waitedinvain,"Mi goal de 2024 es aprender a cocinar ajiaco, that’s that. Todo lo que necesito para un próspero año nuevo.","Jan 6, 2024 · 1:28 AM UTC",successful,,,
@XannieHot,Feliz y próspero año nuevo !,"Jan 6, 2024 · 1:17 AM UTC",successful,,,
@Daniela_169_,Ojalá un año tan próspero y abundante que me permita compartir con otros🙏🏻,"Jan 6, 2024 · 1:15 AM UTC",successful,,,
@EJournalista,"Saludos en noche de viernes de #NBAxESPN @kenneth_garay #KennyG y @obricio7   Duelo interesante en Philadelphia, me gustaría ver una victoria de @sixers   Un abrazo y prospero 2024","Jan 6, 2024 · 12:50 AM UTC",successful,,,
@bombaSovietica,"Te deseo felices Pascuas y próspero año nuevo, pero lo que más deseo es que tú padre sea mi suegro 🫶","Jan 6, 2024 · 12:20 AM UTC",successful,,,
@juliosuarezmor6,HOLA VOLVÍ!! FELIZ Y PROSPERO 2024 PARA TODOS!!!! OJALÁ NOS LIBREMOS DE TODOS LOS CORRUPTOS ZURDOS!!!!!!,"Jan 5, 2024 · 11:53 PM UTC",successful,,,
@JohnnyAbraham,"“Muchos dicen que está mal cambiar por alguien, quizá no cambiar, sino mejorar. Hay personas que merecen nuestras mejores versiones. Mejorar por nosotros y por personas que se lo merecen no está mal, mal estaría no crecer o evolucionar y perder a esa persona maravillosa solo por no salir de nuestra zona de confort.” ¿Coincides con esto? Comenta SI","Jan 6, 2024 · 3:13 AM UTC",successful,,,
@elianabecam,"Me hicieron venir pa la casa que porque me iban a mandar una cosa. Una cosa, era comida. 🙊 Espero que no tenga burundanga jajajaja aunque ni con brujería lograrán enamorarme, porque ahora estoy que no me conquista ni Colón Cristóbal. Jsjsjs","Jan 6, 2024 · 3:04 AM UTC",successful,,,
@Jayane021,Rumo a próxima conquista ❤,"Jan 6, 2024 · 3:03 AM UTC",successful,,,
@PagliaSanti,Hoy venia x la ruta y me decía coso todo eso es de beneton... a mira q loco... si y antes era de la corona inglesa.... a mira y como fue eso?.Y un espía inglés paso un año viviendo con los originarios yendo de acuífero en acuífero conociendo y en la conquista del desierto fue ez.,"Jan 6, 2024 · 2:54 AM UTC",successful,,,
@IlDruze,Lrt esa es una de las razones por las cuales no soporto a los árabes —particularmente musulmanes—: lloran por colonización pero se dan golpes en el pecho cuando hablan de la conquista árabe. Más o menos igual con ciertos grupos indígenas y movimientos indigenistas.,"Jan 6, 2024 · 2:50 AM UTC",successful,,,
@BKihyunista,No puedo creer que en serio haya gente latina diciendo que lo que hicieron los españoles con su conquista de mrd fue bueno y que sin ellos no hubiéramos evolucionado que tan pdj deber ser para decir algo así XD,"Jan 6, 2024 · 2:45 AM UTC",successful,,,
@AndreaGil244,"La Guaira conquista su tercer triunfo del Round Robin.  Junior Guerra se acredita la victoria, también el excelente trabajo del bullpen.  Con el madero la vieron clarita 👀: Wilson García 4-4 con 3 CI, 2 CA. Puig 4-2 con HR, 3 CI. Reginatto 4-3 con 4 CA. #lvbp","Jan 6, 2024 · 2:14 AM UTC",successful,,,
@abigail23062973,"Bueno, ahora Lgante conquista a Dani y Nachi con Thiagui crían a las bebas (? xD","Jan 6, 2024 · 2:07 AM UTC",successful,,,
@Leu_Ospino,"El desierto no es tu castigo, es el lugar de conquista, es parte del camino que conduce a la salvación prometida.","Jan 6, 2024 · 2:07 AM UTC",successful,,,
@Becerrilvale4,Los chocolates son un abrazo al alma y mi amado me conquista siempre con uno 💗🫂,"Jan 6, 2024 · 2:05 AM UTC",successful,,,
@reheavyrejodida,Quiero ver el mejor documental del accidente en Los Andes y ver VIVEN así logro entender más. Y después quiero que me regalen el libro y saber todo más,"Jan 6, 2024 · 3:32 AM UTC",successful,,,
@ArizaR_0,"He tratado convencerme de que puedo vivir momentos de intimidad reales.  Hablo de esos instantes en los que sabes que no desnudaste sólo un cuerpo sino también una mente.   Pero no, en cada oportunidad recuerdo que sentimentalmente estoy muerto, si quiera logro despertar interés.","Jan 6, 2024 · 3:30 AM UTC",successful,,,
@TanjiroSsjVt,La 14 YA TENEMOS LA 14 SE LOGRO TENEMOS LA 14,"Jan 6, 2024 · 3:29 AM UTC",successful,,,
@perijkm,"Nunca me imaginé que me iban a enviar mensajes de que personas cercanas a mí están desaparecidas y un día después encuentran a una sin vida, aún no logro asimilar todo lo que ha pasado en dos días","Jan 6, 2024 · 3:29 AM UTC",successful,,,
@mavc_95,"Acabo de cerrar una fiesta de +45 y, de fondo, suena Luis Miguel.   Objetivo cumplido. Logró poner a tono a gente que me saca 20 tacos de experiencia vital.","Jan 6, 2024 · 3:28 AM UTC",successful,,,
@v4mpkt,no logro sentirme bien con mi cuerpo,"Jan 6, 2024 · 3:26 AM UTC",successful,,,
@marlinfagundez,"Se logró Venezuelaaaa, hoy me cogen durísimo oyó JAJSJAJSJA","Jan 6, 2024 · 3:25 AM UTC",successful,,,
@04Juanamedina,Quiero tratar de entenderte pero no lo logro 😑,"Jan 6, 2024 · 3:24 AM UTC",successful,,,
